device_id,name,manufacturer,category,type,_source,_source_sub,is_new_vs_neurotool,is_new_vs_existing,Code,inner_diameter_in,outer_diameter_in,length_cm,length,minid,maxod,Proximal OD (F),Distal OD (F),Vessel diameters,Description,comments,Comments,material,Materials Used,design,Coil Type,url1,url2,AV Connection,Access,Acute or Chronic,Adjunctive Procedures,Antithrombogenic,Antithrombogenic (Yes/No),Aorto-Uni-Iliac/Converter Length (cm),Aorto-Uni-Iliac/Converter Proximal Diameter (mm),Approach,Arch Width (mm),Balloon Diameter (mm),Balloon Diameters (mm),Balloon Lengths (cm),Balloon Lengths (mm),Balloon Nominal Pressure (atm),Balloon Rated Burst Pressure (atm),Balloon Working Length (mm),Barrel Volume (mL),Blade Range (mm),Branch Diameter (mm),Branched Design,CE Mark Indication,CE Mark Indications,CT artefacts,Cannula Size (F),Catheter Carrier System ID (F),Catheter Endhole Diameter ID (inch),Catheter Length (cm),Catheter Size (F),Catheter Size/Length (F/cm),Catheter Type,Catheter Usable Length (cm),Catheter Working Length (cm),Cautions,Cell Design,Coated (Yes/No),Coating Type,Coil Diameter (mm),Coil Length (cm),Color,Color Coded,Common Iliac Artery Length (cm),Components,Composition,Crossing Profile (inch),Crossing Profile (mm),Crown Diameter (mm),Cuff Diameter (mm),Cuff Length (cm),Curved or Straight,Curved/Straight,Delivery Cable Length (cm),Delivery Sheath OD (F),Delivery System,Delivery System Length (cm),Delivery System Profile: Device OD (mm),Delivery System Profile: Device Outer Diameter (F),Design,Detachment,Device Diameter (mm),Device Height (mm),Device Length (mm),Device Shape,Device Size (mm),Diameter (inch),Diameter (mm),Diameters (mm),Dilator Construction,Dilator Length (cm),Distal Device Diameter (mm),Distal Size (F),Drug Concentration (µg/mm2),Drug Delivered,Drug Type,Durometer,Electrode Design,Embolic Protection Device,Energy Source,Excipient Type,External Artery Length (cm),Firing Scheme,Fistula Site(s),Fixation Location,Flexible Tip Length (cm),Gauge,Graft Material,Guide Catheter Compatibility (F),Guidewire Compatibility (inch),Hydrophilic Coated,Hydrophilic Coating,Hydrophilic Coating (Yes/No),Iliac Leg Extensions Diameter (mm),Iliac Leg Extensions Length (cm),Iliac Limb Diameter (mm),Iliac Limb Length (cm),Imaging Diameter (mm),Imaging Guidance,Indicated Caval Diameter (mm) (based on average caval diameter),Internal Diameter (inch),Introducer Size (F),Latch Type,Length (cm),Length (mm),Lengths (cm),Luminescent Gauge (Yes/No),Main Body Delivery System Profile: Device OD (F),Main Body Diameter (mm),Main Body Extensions Diameter (mm),Main Body Extensions Length (cm),Main Body Length (cm),Material,Material Used,Max Pulses/Max Cycles (pulses per cycle),Maximum Deployed Length (mm),Maximum Guidewire (inch),Maximum Guidewire Compatibility (inch),Maximum Guidewire Size (inch),Maximum Inflated Balloon Diameter (mm),Maximum Tip Diameter (mm),Maximum Wire Compatibility,Maximum Wire Compatibility (inch),Measuring Increments,Mechanism of Action,Method of Detachment,Middle Size (F),Minimum Guide Catheter ID (F),Minimum Guide Catheter ID (inch/mm),Minimum Guide Catheter Size (F),Minimum Guiding Catheter (F),Minimum Guiding Catheter ID (inch),Minimum Microcatheter (inch),Minimum Sheath Diameter (F),Minimum Vessel Diameter (mm),Modality,Mode of Operation,Nitinol Reinforced Section Diameter (mm),Nitinol Reinforced Section Length (cm),Nominal Pressure (atm),Number of Catheter Sizes,Number of Lumens,Occluders Diameter (mm),Outflow,Parent Vessel Diameter (mm),Permanent/Retrievable,Polymer,Polymer Cartridge Size (mL),Polymer Type,Position,Preparation,Pressure Range (atm),Proximal Device Diameter (mm),Proximal Size (F),Puncture Size (F),Radiopaque Tip,Radiopaque Tip (Yes/No),Rated Burst Pressure (atm),Recommended Catheter Sizes (ID) (inch),Recommended Delivery Catheter Sizes (ID) (inch),Recommended Guide Catheter Size (inch),Recommended Guidewire (inch),Recommended Guidewire Size (inch),Recommended Introducer Size (F),Recommended Vessel (mm),Research,Resheathable,Safety Mechanisms,Shaft Diameter (mm),Shaft Distal Section (F),Shaft Length (cm),Shaft Length (mm),Sheath Compatibility (F),Sheath Length (cm),Sheath Required for Delivery,Sheath Size (F),Sideholes (Yes/No),Size (F),Sizes,Sizes (mm),Sizes (µm),Snare Length (cm),Snare Type,Stent Diameter (mm),Stent Diameters (mm),Stent Expansion,Stent Length (mm),Stent Lengths (mm),Stent Material,Straight Stent Diameters (mm),Straight Stent Lengths (mm),Strengths,Support Catheter Construction,Surface coating,Tapered Stent Diameters (Proximal/Distal) (mm),Tapered Stent Lengths (mm),Technology,Threads,Tip,Tip Length (cm),Tip Length (mm),Tip Type,Tip-to-Cuff Insertion Length (cm),Type,"Type (Detachable, Pushable)",Type (Fixed or Movable Core),Type of Catheter Construction,Type of Special Access,US FDA Indicated Use,Variety of Selective Shapes,Vascular Graft Section Introducer Size (F),Vascular Graft Section Recommended Guidewire (inch),Vial Size (mL),Viscosity,Wavelength (nm),Wire Compatibility,Wire Diameters (inch),Wire Size (inch),Working Diameter (mm),Working Diameters (mm),Working Length (cm),category_name,category_slug,device_type,dmso,features,ifu,image,incompatibility,indications,materials,maxod_cat,minid_empirical,recommended,recommendedParentId,sizetable,specifications,stent diameter mm,stent length mm,subcategory,tablecaption,tip lengths,url,youtube
NT-0243,BOBBY Balloon Guide Catheter,Microvention,Catheter,Catheter,neurotool.org,us,,,,0.086,0.11,95,95,0.086,0.11,,,,"""For use in facilitating the insertion and guidance of an intravascular catheter into a selected blood vessel in the peripheral and neuro vascular systems. The balloon provides temporary vascular occlusion during these and other angiographic procedures. The Balloon Guide Catheter is also indicated for use as a conduit for retrieval devices.

The BOBBY Balloon Guide Catheter is a co-axial, braid-reinforced, variable stiffness catheter with an external hydrophilic coating. The BOBBY Balloon Guide Catheter incorporates a compliant balloon, radiopaque markers, and a bifurcated luer hub on the proximal end. The BOBBY Balloon Guide Catheter has an inner lumen through which a guidewire and catheter can be inserted, and a co-axial outer lumen that is used to inflate and deflate the balloon with a syringe filled with contrast media. A bifurcated luer hub is attached to the proximal end of the balloon guide catheter to provide access to both the inner and outer lumens. In addition, a hydrophilic coating is applied to the distal end of the balloon guide catheter to provide a lubricious outer surface for catheter advancement in the vasculature. A compliant balloon is mounted on the distal end to provide temporary vascular occlusion during angiographic procedures. The balloon incorporates a distal air-purging system to purge air from the inflation lumen prior to use. The balloon catheter also incorporates radiopaque markers to facilitate fluoroscopic visualization and indication of the balloon position.""",,,Medical grade plastic and stainless steel braid and coil reinforced shaft. The balloon is made of polyurethane. The distal tip has a hydrophilic Coating.,,,,https://www.accessdata.fda.gov/cdrh_docs/pdf19/K193607.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,There are 2 distal Pt-IR radiopaque marker bands. The device is supplied with a peel away sheath.,,,,,,,,,,,,,,,,,,
NT-0244,ERIC,Microvention,Stent Retriever,Stent Retriever,neurotool.org,us,,,,0,0.0165,205,205,0,0.0165,,,,"""The ERIC device is a clot retrieval device designed to work in conjunction with the SOFIA and SOFIA Plus Catheters. The ERIC device requires no wait time to integrate with the clot and may be retrieved immediately after deployment, potentially resulting in faster procedures.""",,,,,,,https://www.microvention.com/emea/product/eric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Immediate clot integration: The ERIC device’s high amount of ‘intralumenal clot capture surface’ eliminates the need to wait before retrieving the clot, potentially resulting in faster procedure times. 

Adjustable working length: The ERIC device has an adjustable working length, allowing for the ability to select the number of working spheres deployed, enabling precise deployment in distal vessels.

Designed to work with the Sofia and Sofia Plus catheters: The ERIC device is specifically designed to work with the SOFIA and SOFIA Plus catheters, acting as a conveyor belt to help retrieve clot into the powerful aspiration force at the distal tip of the SOFIA or SOFIA Plus catheter.""",,eric.png,,,,,,"Headway 17, 21, and 27",,"[{""Product"":""ERIC 3x20"",""Product Code"":""ER173020"",""Diameter"":""3mm"",""Working Length"":""20mm"",""Number of Spheres"":""4"",""Distal Tip Length"":""5.0mm"",""Minimum Catheter ID"":""0.017\"""",""Pusher Length"":""203cm"",""Recommended Vessel Location"":""Distal M2/M3""},{""Product"":""ERIC 4x24"",""Product Code"":""ER174024"",""Diameter"":""4mm"",""Working Length"":""24mm"",""Number of Spheres"":""4"",""Distal Tip Length"":""5.0mm"",""Minimum Catheter ID"":""0.017\"""",""Pusher Length"":""203cm"",""Recommended Vessel Location"":""M1/M2""},{""Product"":""ERIC 4x30"",""Product Code"":""ER174030"",""Diameter"":""4mm"",""Working Length"":""30mm"",""Number of Spheres"":""5"",""Distal Tip Length"":""5.0mm"",""Minimum Catheter ID"":""0.017\"""",""Pusher Length"":""203cm"",""Recommended Vessel Location"":""M1/M2""},{""Product"":""ERIC 6x35"",""Product Code"":""ER176035"",""Diameter"":""6mm"",""Working Length"":""35mm"",""Number of Spheres"":""4"",""Distal Tip Length"":""5.0mm"",""Minimum Catheter ID"":""0.017\"""",""Pusher Length"":""203cm"",""Recommended Vessel Location"":""Proximal M1/ICA""},{""Product"":""ERIC 6x44"",""Product Code"":""ER176044"",""Diameter"":""6mm"",""Working Length"":""44mm"",""Number of Spheres"":""5"",""Distal Tip Length"":""5.0mm"",""Minimum Catheter ID"":""0.017\"""",""Pusher Length"":""203cm"",""Recommended Vessel Location"":""Proximal M1/ICA""}]",,,,,Catalogue,,,
NT-0245,PC400,Penumbra,Coil,Coil,neurotool.org,us,,,,0,0.02,?,?,0,0.02,,,,"""The Penumbra Coil 400™ (PC400™) is a large-volume platinum coil. With its larger .020″ (.508 mm) diameter, PC400 is designed to enable higher packing densities using fewer coils, leading to potential efficiencies in procedure duration, time under fluoroscopy, and treatment cost.""",,,,,,,https://www.penumbrainc.com/neuro-device/pc-400/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 mm to 32 mm in diameter and 1 cm to 60 cm in length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Offering includes multiple shapes and softness levels: Complex Standard, Complex Soft, Complex Extra Soft, Curve Extra Soft. Ultra HD Fiber for stretch resistance. 3x stronger and 3x more flexible than conventional polypropylene.""",,,,,,0.024,,px slim,,,,,,,,,,
NT-0246,Smart Coil,Penumbra,Coil,Coil,neurotool.org,us,,,,0,0.016,?,?,0,0.016,,,,"""The Penumbra SMART COIL® System is comprised of complex and WAVE™ coils designed for framing, filling, and finishing. These coils have varying levels of softness designed to simplify complex cases. All coils within the Penumbra SMART COIL System are built with Ultra HD Fiber which is designed to be 3x stronger and 3x more flexible than polypropylene. Penumbra SMART COIL also features an instant, single-click mechanical detachment system for ease of use and reliability. The Penumbra SMART COIL System is used to treat a wide range of neurovascular lesions, including small, medium, and large-sized aneurysms.""",,,,,,,https://www.penumbrainc.com/neuro-device/penumbra-smart-coil/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 – 18 mm in diameter and 1 – 60 cm in length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Offering includes multiple shape and softness levels: Plus Standard, Standard, Soft, Extra Soft, WAVE Extra Soft. Ultra HD Fiber for stretch resistance. 3x stronger and 3x more flexible than polypropylene.""",,,,,,,,,,,,,,,,,,
NT-0247,Neuron Max 088,Penumbra,Catheter,Catheter,neurotool.org,us,,,,0.088,0.112,80 / 90,80 / 90,0.088,0.112,,,,"""Neuron MAX 088 is designed to deliver a wide range of devices during neurovascular procedures.""","The Neuron Max is a ""workhorse"" general purpose long sheath/catheter. It is useful when a support and a wide inner diameter is required. The tip is relatively stiff compared to more modern catheters, and so usually it is  left in a straight segment of the internal carotid (or below) and not taken inside the skull to avoid vessel dissection. It is not commonly used via a radially approach as the catheter may kink.",,,,,,https://www.penumbrainc.com/it/neuro-device/neuron-system/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""6 F (2.03 mm) long sheath. 0.088"" (2.24 mm) lumen allows for a wide range of device compatibility. Proximal shaft engineered for support throughout aortic arch. Soft, atraumatic tip for distal placement. Full distal shaft radiopacity for visualisation throughout procedure. Compatible with Penumbra 6 F (2.03 mm) Select Catheters.""",,,,,,,0.088,,,,,,,,,,,
NT-0248,Neuron 053,Penumbra,Catheter,Catheter,neurotool.org,us,,,,0.054,0.08,125 / 136,125 / 136,0.054,0.08,,,,,,,,,,,https://www.penumbrainc.com/neuro-device/neuron-system/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT-0249,Neuron 070,Penumbra,Catheter,Catheter,neurotool.org,us,,,,0.07,0.08,95 / 105,95 / 105,0.07,0.08,,,,,,,,,,,https://www.penumbrainc.com/neuro-device/neuron-system/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT-0250,Benchmark 071,Penumbra,Catheter,Catheter,neurotool.org,us,,,,0.071,0.079,95 / 105 / 115,95 / 105 / 115,0.071,0.079,,,,"""The BENCHMARK™ 071 Intracranial Access System combines Penumbra’s innovative tracking technology with its original Neuron® intracranial access concept. The result is a next-generation 6 F (2.03 mm) guide catheter built for delivery of today’s most complex therapies. Enables Rapid Primary Access when utilized with the 5 F (1.65 mm) Select Catheter.""","The Benchmark is a ""workhorse"" general purpose catheter. It can be used with a 6-French groin sheath. It can be used without a sheath via a radial approach. It has a very flexible distal segment that may be taken intracranially, obviating the need for intermediate catheters. It does not provide as much proximal support as catheters such as the Neuron Max or Shuttle, however, and it is of a narrower internal diameter.",,,,,,https://www.penumbrainc.com/neuro-device/benchmark/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Navien 058,,,,,,,,,,,,,,,
NT-0251,ACE 64,Penumbra,Catheter,Catheter,neurotool.org,us,,,,0.064,0.08,132,132,0.064,0.08,,,,,,,,,,,https://www.penumbrainc.com/wp-content/uploads/2016/12/10667A_ACE68_Science-of-Aspiration_Brochure_USA.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT-0252,BMX 96,Penumbra,Catheter,Catheter,neurotool.org,us,,,,0.096,0.109,80 / 90 / 100,80 / 90 / 100,0.096,0.109,,,,"""The BENCHMARK BMX96 Access System is designed for today’s most complex neurovascular interventions. The advanced stainless steel hypotube technology of BENCHMARK BMX96 provides distal deliverability and proximal stability for most complex therapies. Furthermore, the catheter’s 0.096″ lumen is designed to increase procedural versatility and intraprocedural visualization.""",,,,,,,https://www.penumbrainc.com/neuro-device/benchmark-bmx96-access-system/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""8 F OD (2.77 mm) delivery catheter. 096"" (2.4 mm) ID expands procedural versatility and intraprocedural visualizationSoft, atraumatic tip for distal placement. Mechanically optimized proximal shaft designed to maximize procedural stability. Prepackaged options with Penumbra 6 F Select Catheters for Rapid Primary Access. Packaged with a dilator designed to provide seamless dilator-to-catheter transition (.038″ guidewire compatible). Tip Shapes: Straight, MP.""",,,,,,,,,,,,,,,,,,
NT-0253,Benchmark BMX 81,Penumbra,Catheter,Catheter,neurotool.org,us,,,,0.081,0.092,95 / 105 / 105,95 / 105 / 105,0.081,0.092,,,,"""The BENCHMARK BMX81 Access System is designed for today’s most 
complex neurovascular interventions. It is a 7 F guide for both femoral 
and radial access. The advanced stainless steel hypotube technology of 
BENCHMARK BMX81 provides distal deliverability and proximal stability 
for most complex therapies. Furthermore, the catheter’s .081″ lumen is 
designed to expand intraprocedural options and compatibility.""","The Benchmark BMX 81 guide catheter is a 7 French (F) outer diameter (OD) delivery catheter, featuring a .081"" inner diameter (ID) that expands intraprocedural options and compatibility compared to 6 F guide catheters. It is equipped with a soft, atraumatic tip design for precise distal placement and a mechanically optimized proximal shaft that maximizes procedural stability. The catheter is fully compatible with the Penumbra 5 F (1.65 mm) Select Catheter, which is specifically designed for rapid primary access, optimizing the delivery to the final position and eliminating the need for an over-the-wire exchange. It is conveniently packaged with a dilator that ensures a seamless transition from the dilator to the catheter, enabling smooth and efficient catheterization. The catheter is compatible with a .038"" guidewire and offers tip shapes including straight and MP (multipurpose). It is available in lengths of 95 cm, 105 cm, and 115 cm.",,,,,,https://www.penumbrainc.com/benchmark-bmx-81/,https://www.accessdata.fda.gov/cdrh_docs/pdf22/K221822.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Select 6 F,,,,,,,,,,,,,,,
NT-0254,3MAX DDC,Penumbra,Catheter,Catheter,neurotool.org,us,,,,0.035,0.062,153,153,0.035,0.062,,,,,,,,,,,https://www.penumbrainc.com/neuro-device/max-reperfusion-catheters/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT-0255,4MAX DDC,Penumbra,Catheter,Catheter,neurotool.org,us,,,,0.041,0.08,130,130,0.041,0.08,,,,,,,,,,,https://www.penumbrainc.com/neuro-device/max-reperfusion-catheters/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse 2L,,,,,,,,,,,,,,,
NT-0256,5MAX DDC,Penumbra,Catheter,Catheter,neurotool.org,us,,,,0.054,0.08,115 / 125,115 / 125,0.054,0.08,,,,,,,,,,,https://www.penumbrainc.com/neuro-device/max-reperfusion-catheters/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT-0257,Jet 7 Reperfusion Catheter,Penumbra,Catheter,Catheter,neurotool.org,us,,,,0.072,0.085,132,132,0.072,0.085,,,,"""The Penumbra JET® 7 Reperfusion Catheter is intended for use in the revascularization of patients with acute ischemic stroke secondary to large vessel occlusion. The larger lumen of Penumbra JET 7, powered by Penumbra ENGINE®, is designed to increase thrombus removal force. The Penumbra JET 7 allows for the combined use with the 3D Revascularization Device™, which offers four intraluminal chambers designed to lock clot, along with outer petals to trap clot for maximum thrombus extraction.""",,,,,,,https://www.penumbrainc.com/neuro-device/penumbra-jet-7/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT-0258,Jet D Reperfusion Catheter,Penumbra,Catheter,Catheter,neurotool.org,us,,,,0.054,0.08,138,138,0.054,0.08,,,,"""The Penumbra JET™ D Reperfusion Catheter is intended for use in the revascularization of patients with acute ischemic stroke secondary to large vessel occlusion. The Penumbra JET D is designed to navigate smaller, distal vessels and extract clot efficiently with the power of the Penumbra ENGINE™ aspiration source.""",,,,,,,https://www.penumbrainc.com/neuro-device/penumbra-jet-d/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT-0259,ACE 68,Penumbra,Catheter,Catheter,neurotool.org,us,,,,0.068,0.08,132,132,0.068,0.08,,,,"""Penumbra’s ACE Reperfusion Catheters (ACE68 and ACE60) are intended for use in the revascularization of patients with acute ischemic stroke secondary to large vessel occlusion. The ACE catheter design further increases the distal and proximal lumen sizes, providing optimal trackability and even greater aspiration power. ACE68 is designed to easily navigate tortuous vessels to facilitate extraction of clot quickly and reliably through its large .068″ (1.73 mm) inner lumen with the deep vacuum power of the Penumbra ENGINE™ aspiration source.""",,,,,,,https://www.penumbrainc.com/neuro-device/ace-reperfusion-catheters/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT-0260,ACE 60,Penumbra,Catheter,Catheter,neurotool.org,us,,,,0.06,0.08,132,132,0.06,0.08,,,,"""Penumbra’s ACE Reperfusion Catheters (ACE68 and ACE60) are intended for use in the revascularization of patients with acute ischemic stroke secondary to large vessel occlusion. The ACE catheter design further increases the distal and proximal lumen sizes, providing optimal trackability and even greater aspiration power. ACE68 is designed to easily navigate tortuous vessels to facilitate extraction of clot quickly and reliably through its large .068″ (1.73 mm) inner lumen with the deep vacuum power of the Penumbra ENGINE™ aspiration source.""",,,,,,,https://www.penumbrainc.com/neuro-device/ace-reperfusion-catheters/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT-0261,PX Slim,Penumbra,Microcatheter,Microcatheter,neurotool.org,us,,,,0.025,0.039,150,150,0.025,0.039,,,,,,,,,,,https://www.penumbrainc.com/neuro-device/px-slim/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
